Gene	trt1	trt2	trt3	trt4	ctl1	ctl2	ctl3	ctl4
Zm00001eb179520	0	0	0	0	0	0	0	1
Zm00001eb179530	873	1103	1136	681	1877	1594	2026	1397
Zm00001eb179540	379	450	369	306	459	292	337	523
Zm00001eb179550	527	601	405	349	558	466	445	516
Zm00001eb179560	0	0	0	0	0	0	0	0
Zm00001eb179570	211	158	165	134	225	160	164	145
Zm00001eb179590	0	0	0	0	0	0	0	0
Zm00001eb179600	3076	2910	2301	2355	2858	2096	1585	2137
Zm00001eb179610	0	0	0	0	3	0	0	0
Zm00001eb179620	0	0	0	0	0	0	0	0
Zm00001eb179630	0	0	0	0	0	0	0	0
Zm00001eb179640	0	0	0	0	0	0	0	0
Zm00001eb179650	0	0	0	0	0	0	0	0
Zm00001eb179660	1067	1228	995	698	1439	1108	1067	1276
Zm00001eb179670	0	0	0	0	0	0	0	0
Zm00001eb179680	10	5	37	47	45	62	36	43
Zm00001eb179690	33	42	5	10	43	33	7	48
Zm00001eb179700	166	248	152	218	112	151	146	138
Zm00001eb179710	7	0	6	1	6	4	5	17
Zm00001eb179730	563	516	466	494	882	655	347	554
Zm00001eb179740	0	0	0	0	0	0	0	0
Zm00001eb179750	312	359	305	307	512	390	357	300
Zm00001eb179760	1478	1772	1422	1898	2757	2459	2784	2083
Zm00001eb179770	0	0	0	0	0	0	0	0
Zm00001eb179780	7	22	0	0	0	6	0	11
Zm00001eb179790	0	0	0	0	0	0	0	0
Zm00001eb179800	0	0	0	0	0	0	0	0
Zm00001eb179810	462	630	507	395	406	315	335	348
Zm00001eb179820	1164	1241	1312	910	1194	1000	788	964
Zm00001eb179830	148	129	129	197	151	165	164	131
Zm00001eb179840	47	33	17	13	44	60	42	20
Zm00001eb179850	3	9	22	0	42	32	42	25
Zm00001eb179870	236	261	237	196	352	280	264	295
Zm00001eb179890	0	6	0	0	0	0	0	0
Zm00001eb179900	145	173	130	140	251	136	155	174
Zm00001eb179910	95	149	115	111	136	63	83	145
Zm00001eb179920	0	0	0	0	0	0	0	0
Zm00001eb179930	0	0	0	0	0	0	0	0
Zm00001eb179940	937	890	940	899	864	613	743	1004
Zm00001eb179950	0	0	0	0	0	0	0	0
Zm00001eb179960	0	0	0	0	0	0	0	0
Zm00001eb179970	0	0	6	0	4	0	0	0
Zm00001eb179980	0	0	3	0	0	7	0	0
Zm00001eb179990	0	0	0	0	0	0	0	0
Zm00001eb180000	0	0	0	0	0	0	0	0
Zm00001eb180010	0	0	0	0	0	0	0	0
Zm00001eb180020	4	7	0	11	0	0	0	0
Zm00001eb180040	0	0	0	0	0	0	0	0
Zm00001eb180050	0	0	0	0	0	0	0	0
Zm00001eb180060	1372	1458	737	924	1244	1185	750	849
Zm00001eb180070	0	0	0	0	0	0	0	0
Zm00001eb180080	189	144	207	93	767	474	326	324
Zm00001eb180090	0	0	0	0	0	0	0	0
Zm00001eb180100	5	20	10	5	10	17	12	6
Zm00001eb180110	0	0	0	0	0	0	0	0
Zm00001eb180120	0	0	0	0	0	0	0	0
Zm00001eb180130	0	0	0	0	0	0	0	0
Zm00001eb180140	0	0	0	0	0	0	0	0
Zm00001eb180150	23	2	6	0	2	3	0	5
Zm00001eb180160	0	0	0	0	0	0	0	0
Zm00001eb180170	0	0	0	0	0	0	0	0
Zm00001eb180180	0	0	0	0	3	0	0	0
Zm00001eb180190	0	0	0	0	0	0	0	0
Zm00001eb180210	0	0	0	0	0	0	0	0
Zm00001eb180220	400	378	301	366	417	270	232	327
Zm00001eb180230	3	0	0	0	0	6	0	0
Zm00001eb180240	0	0	0	0	0	0	0	0
Zm00001eb180250	0	0	0	0	0	0	0	0
Zm00001eb180260	11	14	2	4	42	16	0	5
Zm00001eb180270	0	0	0	0	0	0	0	0
Zm00001eb180280	0	0	0	0	0	0	0	0
Zm00001eb180290	434	582	414	456	663	470	535	476
Zm00001eb180320	0	0	0	0	0	0	0	0
Zm00001eb180330	419	642	594	567	477	518	610	636
Zm00001eb180340	55	55	54	58	33	36	7	49
Zm00001eb180350	93	65	110	30	187	63	69	87
Zm00001eb180360	16	48	52	48	77	34	85	57
Zm00001eb180370	0	0	0	0	0	0	0	0
Zm00001eb180380	0	0	0	0	0	0	0	0
Zm00001eb180400	0	0	0	0	6	6	0	0
Zm00001eb180420	291	323	273	274	366	243	250	269
Zm00001eb180430	0	0	0	0	0	0	0	0
Zm00001eb180440	0	0	0	0	0	0	0	0
Zm00001eb180450	0	0	0	0	0	0	0	0
Zm00001eb180460	0	0	0	0	0	0	0	0
Zm00001eb180470	207	234	297	238	171	172	207	120
Zm00001eb180480	744	761	727	651	1457	1118	1092	903
Zm00001eb180490	3	1	0	11	5	0	0	0
Zm00001eb180500	0	0	0	0	0	0	0	0
Zm00001eb180510	0	0	0	0	0	0	0	0
Zm00001eb180520	1555	1983	2170	1845	1646	1198	1467	1859
Zm00001eb180540	377	351	306	218	666	540	454	406
Zm00001eb180570	67	41	39	57	80	34	70	55
Zm00001eb180590	0	10	12	3	2	0	0	1
Zm00001eb180610	0	0	0	0	0	0	0	0
Zm00001eb180620	0	0	0	0	0	0	0	0
Zm00001eb180630	0	0	0	0	0	0	0	0
Zm00001eb180650	149	214	178	271	235	189	191	260
Zm00001eb180660	0	0	0	0	0	0	0	0
Zm00001eb180670	3782	4827	4198	3861	4874	3384	3318	3491
Zm00001eb180680	660	617	674	702	574	340	378	687
Zm00001eb180690	0	0	0	0	0	0	0	0
Zm00001eb180710	0	0	0	0	0	0	0	0
Zm00001eb180720	0	0	0	0	0	0	0	0
Zm00001eb180730	0	0	0	0	0	0	0	0
Zm00001eb180740	0	0	0	0	0	0	0	0
Zm00001eb180750	0	0	0	0	0	0	0	0
Zm00001eb180760	0	0	0	0	0	0	0	0
Zm00001eb180780	0	0	0	0	0	0	0	0
Zm00001eb180790	1630	1746	2061	1982	2164	1843	1700	2289
Zm00001eb180800	56	96	98	82	173	126	117	104
Zm00001eb180810	0	0	5	0	9	4	39	5
Zm00001eb180820	0	0	0	0	0	0	0	0
Zm00001eb180830	0	0	6	0	0	0	5	6
Zm00001eb180840	0	0	0	0	0	0	0	0
Zm00001eb180850	260	318	370	364	545	414	527	411
Zm00001eb180860	0	0	0	0	0	0	0	0
Zm00001eb180880	0	0	0	0	4	0	0	0
Zm00001eb180890	783	683	594	733	802	697	596	841
Zm00001eb180900	126	207	142	84	182	157	132	204
Zm00001eb180910	0	0	0	0	0	0	0	0
Zm00001eb180920	927	858	764	832	941	823	723	718
Zm00001eb180930	0	0	4	4	0	0	3	0
Zm00001eb180950	745	932	544	724	469	337	263	280
Zm00001eb180960	0	0	0	0	0	0	0	0
Zm00001eb180970	0	0	0	0	0	0	0	0
Zm00001eb180980	0	0	0	0	0	0	0	0
Zm00001eb180990	0	0	0	0	0	0	0	0
Zm00001eb181000	0	0	0	0	0	0	0	0
Zm00001eb181010	0	0	0	0	0	0	0	0
Zm00001eb181020	0	19	22	0	7	0	0	5
Zm00001eb181030	592	747	461	484	877	526	490	476
Zm00001eb181040	218	168	158	173	169	205	147	123
Zm00001eb181050	0	0	0	0	0	0	0	0
Zm00001eb181060	0	0	0	0	0	0	0	0
Zm00001eb181070	0	0	0	0	0	0	0	0
Zm00001eb181080	0	0	0	0	0	0	0	0
Zm00001eb181090	0	0	0	0	0	0	0	0
Zm00001eb181100	1114	1154	1111	1117	1032	882	939	1222
Zm00001eb181110	0	0	0	0	0	0	0	0
Zm00001eb181120	113	156	94	114	114	74	61	81
Zm00001eb181130	0	0	0	0	0	0	0	0
Zm00001eb181140	0	0	0	0	0	0	0	0
Zm00001eb181150	34	41	33	23	33	25	29	22
Zm00001eb181160	2707	3213	2686	2871	3501	2815	2567	2887
Zm00001eb181170	0	0	0	0	0	0	0	0
Zm00001eb181190	6	0	3	0	6	0	3	2
Zm00001eb181200	0	0	0	0	0	0	0	0
Zm00001eb181210	0	0	0	0	0	0	0	0
Zm00001eb181220	0	0	0	0	0	0	0	0
Zm00001eb181230	1031	1215	1229	834	1306	1056	1003	1358
Zm00001eb181240	0	0	0	0	0	0	0	0
Zm00001eb181260	0	0	0	0	0	0	0	0
Zm00001eb181270	170	184	84	118	148	66	90	128
Zm00001eb181280	0	0	0	0	0	0	0	0
Zm00001eb181290	12	43	27	40	44	18	23	8
Zm00001eb181300	4	1	1	0	5	2	0	2
Zm00001eb181310	0	0	0	0	0	0	0	0
Zm00001eb181320	5	5	5	37	1	6	8	4
Zm00001eb181330	9	14	9	29	16	1	31	12
Zm00001eb181340	0	0	0	0	0	0	0	0
Zm00001eb181350	15	6	0	0	0	3	0	4
Zm00001eb181360	0	0	0	0	0	0	0	0
Zm00001eb181370	1852	1767	1593	1412	2760	1739	1489	1587
Zm00001eb181380	0	0	0	0	0	0	0	0
Zm00001eb181390	0	0	0	0	0	0	0	0
Zm00001eb181400	315	302	228	232	408	279	302	231
Zm00001eb181410	0	0	0	0	0	0	0	0
Zm00001eb181420	0	0	0	0	1	0	0	0
Zm00001eb181430	418	482	368	407	393	317	406	437
Zm00001eb181460	0	0	0	0	0	0	0	0
Zm00001eb181490	0	0	0	0	0	0	0	0
Zm00001eb181500	125	224	120	169	131	102	129	190
Zm00001eb181510	145	111	147	71	111	81	81	36
Zm00001eb181520	0	0	0	0	0	0	0	0
Zm00001eb181530	622	752	648	645	594	419	448	457
Zm00001eb181550	71	95	98	39	104	49	34	53
Zm00001eb181570	61	93	68	34	137	111	63	41
Zm00001eb181580	0	0	0	0	0	0	0	0
Zm00001eb181590	0	0	0	0	0	0	0	0
Zm00001eb181600	0	0	0	0	0	0	0	0
Zm00001eb181610	0	0	0	0	0	0	0	0
Zm00001eb181620	0	0	0	0	0	0	0	0
Zm00001eb181630	0	0	0	0	0	0	0	0
Zm00001eb181640	0	0	0	0	0	0	0	0
Zm00001eb181650	0	0	0	0	0	0	0	0
Zm00001eb181660	0	0	0	0	0	0	0	0
Zm00001eb181670	0	0	0	0	0	0	0	0
Zm00001eb181680	0	0	0	0	0	0	0	0
Zm00001eb181690	79	39	15	61	20	36	17	10
Zm00001eb181710	310	355	225	261	344	279	206	229
Zm00001eb181720	0	0	0	16	7	0	0	3
Zm00001eb181730	0	0	0	0	0	0	0	0
Zm00001eb181740	0	0	0	0	0	0	0	0
Zm00001eb181750	14	7	11	0	21	23	21	18
Zm00001eb181760	273	291	249	316	270	225	218	278
Zm00001eb181770	0	0	0	0	0	0	0	0
Zm00001eb181780	0	0	0	0	0	0	0	0
Zm00001eb181790	0	0	0	0	0	0	0	0
Zm00001eb181800	0	0	0	0	0	0	0	0
Zm00001eb181810	0	0	0	6	25	9	10	12
Zm00001eb181820	145	177	198	142	196	167	172	214
Zm00001eb181830	0	0	0	0	0	0	0	0
Zm00001eb181840	0	0	8	0	0	0	0	0
Zm00001eb181850	60	51	69	58	228	102	211	196
Zm00001eb181860	784	763	904	838	1086	671	702	880
Zm00001eb181880	1564	1869	1677	1460	1228	1055	1340	1237
Zm00001eb181890	0	0	0	0	0	0	0	0
Zm00001eb181900	0	0	0	0	0	0	0	0
Zm00001eb181920	0	0	0	0	0	0	0	0
Zm00001eb181930	0	0	0	0	0	0	0	0
Zm00001eb181940	1773	1670	1387	1464	3200	2205	1972	2103
Zm00001eb181950	0	0	0	0	0	0	0	2
Zm00001eb181960	532	689	516	432	805	607	450	649
Zm00001eb181970	272	280	240	280	332	283	158	221
Zm00001eb181980	202	204	112	144	173	133	91	133
Zm00001eb181990	284	411	337	399	372	178	219	272
Zm00001eb182000	1262	1331	1178	1131	1725	1027	1081	1200
Zm00001eb182010	71	69	63	28	69	54	53	72
Zm00001eb182020	3	1	1	0	3	7	0	0
Zm00001eb182030	0	0	1	0	0	0	7	0
Zm00001eb182040	0	0	0	0	0	0	0	0
Zm00001eb182050	0	0	0	0	0	0	0	0
Zm00001eb182070	243	293	209	287	260	173	136	211
Zm00001eb182080	0	0	0	0	0	0	0	0
Zm00001eb182090	1244	1444	1358	1183	1796	1567	1285	1383
Zm00001eb182100	0	0	0	0	0	0	0	0
Zm00001eb182110	3	0	0	0	8	26	0	3
Zm00001eb182120	0	0	0	0	0	0	0	0
Zm00001eb182130	3	0	22	0	10	29	29	29
Zm00001eb182140	0	0	0	0	0	0	0	0
Zm00001eb182150	0	0	0	0	0	0	0	0
Zm00001eb182160	0	0	0	0	0	0	0	0
Zm00001eb182170	0	0	0	0	0	0	0	0
Zm00001eb182180	0	0	0	0	0	0	0	0
Zm00001eb182190	0	0	0	0	0	0	0	0
Zm00001eb182200	0	0	0	0	0	0	0	0
Zm00001eb182210	0	0	0	0	0	6	0	5
Zm00001eb182260	112	264	136	117	237	103	56	157
Zm00001eb182270	16	0	0	0	5	8	19	9
Zm00001eb182290	254	348	210	187	258	236	197	287
Zm00001eb182300	0	0	0	0	0	0	0	0
Zm00001eb182310	26	64	49	32	89	66	27	46
Zm00001eb182320	0	0	0	0	0	0	0	0
Zm00001eb182330	797	1206	940	819	1272	1210	1196	1125
Zm00001eb182340	0	0	0	0	0	0	0	0
Zm00001eb182360	17	13	28	11	43	39	48	33
Zm00001eb182370	0	0	0	0	0	0	0	0
Zm00001eb182380	484	493	447	430	726	531	392	593
Zm00001eb182400	0	0	0	0	0	0	0	0
Zm00001eb182410	0	0	0	0	0	0	0	0
Zm00001eb182430	0	0	0	0	0	0	0	0
Zm00001eb182440	70	138	101	75	104	117	106	74
Zm00001eb182450	28	28	48	71	95	61	87	67
Zm00001eb182460	1340	1371	1202	1343	1707	988	920	1184
Zm00001eb182470	0	0	0	0	0	0	0	0
Zm00001eb182480	0	0	0	0	0	0	0	0
Zm00001eb182490	217	216	151	94	346	193	193	160
Zm00001eb182520	0	0	4	0	1	0	0	7
Zm00001eb182530	0	0	0	0	0	0	0	0
Zm00001eb182540	1177	1222	1012	1000	1063	773	624	891
Zm00001eb182550	296	337	280	358	483	271	377	361
Zm00001eb182560	0	0	0	0	0	0	0	0
Zm00001eb182570	0	0	0	0	0	0	0	0
Zm00001eb182580	0	0	0	0	0	0	0	0
Zm00001eb182590	55	45	51	16	96	45	42	39
Zm00001eb182600	0	0	0	0	0	0	0	0
Zm00001eb182610	14	0	26	1	60	20	6	12
Zm00001eb182620	0	0	0	0	1	0	0	0
Zm00001eb182630	0	0	0	0	0	0	0	0
Zm00001eb182640	0	0	0	0	0	0	0	0
Zm00001eb182650	2	0	0	0	2	0	0	3
Zm00001eb182660	481	534	484	385	669	427	513	488
Zm00001eb182670	0	0	0	0	0	0	0	0
Zm00001eb182680	110	164	64	102	133	45	80	71
Zm00001eb182690	166	79	189	84	157	103	260	162
Zm00001eb182700	0	0	0	0	0	0	0	0
Zm00001eb182710	0	0	0	0	0	0	0	0
Zm00001eb182720	0	0	0	0	0	0	0	0
Zm00001eb182740	324	465	281	339	515	382	365	283
Zm00001eb182750	161	220	199	232	235	161	198	240
Zm00001eb182770	107	149	106	125	146	124	75	92
Zm00001eb182780	253	361	263	263	297	227	152	184
Zm00001eb182790	0	0	0	0	0	0	0	0
Zm00001eb182800	0	0	0	0	0	0	0	0
Zm00001eb182810	0	0	0	0	0	0	0	0
Zm00001eb182820	551	692	563	526	627	490	471	511
Zm00001eb182830	454	397	393	452	496	347	256	420
Zm00001eb182840	0	0	0	0	0	0	0	0
Zm00001eb182850	0	0	0	0	0	1	0	0
Zm00001eb182860	0	0	0	0	0	0	0	0
Zm00001eb182870	0	0	0	0	0	0	0	0
Zm00001eb182880	0	0	0	0	0	0	0	0
Zm00001eb182890	0	0	0	0	0	0	0	0
Zm00001eb182900	720	672	777	585	1066	1003	799	860
Zm00001eb182910	0	0	0	3	0	5	3	0
Zm00001eb182920	23	4	14	20	7	5	18	1
Zm00001eb182930	0	0	0	0	0	0	0	0
Zm00001eb182940	640	757	558	589	1065	636	424	494
Zm00001eb182950	0	0	0	0	0	0	0	0
Zm00001eb182960	0	0	0	0	0	0	0	0
Zm00001eb182980	27	2	16	18	15	24	0	10
Zm00001eb183000	0	0	0	0	0	0	0	0
Zm00001eb183010	171	200	101	86	191	93	88	122
Zm00001eb183020	0	0	0	0	0	0	0	0
Zm00001eb183030	0	0	0	0	0	0	0	0
Zm00001eb183040	0	0	0	0	0	0	0	0
Zm00001eb183050	0	0	0	0	0	0	0	0
Zm00001eb183060	0	0	0	0	0	0	0	0
Zm00001eb183070	0	0	0	0	0	0	0	0
Zm00001eb183080	0	0	5	0	0	0	0	0
Zm00001eb183100	790	909	1010	724	929	599	729	700
Zm00001eb183150	24	14	33	8	57	54	47	41
Zm00001eb183160	123	99	109	125	92	68	66	118
Zm00001eb183170	0	0	0	0	0	0	0	0
Zm00001eb183180	5	13	7	17	4	0	0	0
Zm00001eb183190	859	1060	621	560	2020	1336	959	1041
Zm00001eb183200	89	47	26	6	53	34	48	18
Zm00001eb183210	5	0	7	29	26	25	14	8
Zm00001eb183220	454	637	258	457	2636	1425	1194	914
Zm00001eb183240	0	0	0	0	0	0	0	0
Zm00001eb183250	123	86	76	90	154	146	83	85
Zm00001eb183260	0	0	0	0	1	0	0	0
Zm00001eb183270	130	172	165	115	156	158	169	152
Zm00001eb183280	16	66	76	39	43	27	61	76
Zm00001eb183290	0	0	0	0	0	0	0	0
Zm00001eb183310	2	26	43	18	178	90	110	83
Zm00001eb183320	604	572	686	411	798	559	576	532
Zm00001eb183340	91	48	56	38	108	79	131	62
Zm00001eb183350	32	7	34	58	38	24	10	11
Zm00001eb183360	0	0	0	0	0	2	0	0
Zm00001eb183370	913	1092	1126	880	1065	866	942	800
Zm00001eb183380	288	408	420	376	469	310	335	262
Zm00001eb183390	848	1024	730	821	1435	1081	645	991
Zm00001eb183400	0	0	0	0	0	0	0	0
Zm00001eb183410	618	695	509	679	567	578	634	586
Zm00001eb183420	478	414	443	531	475	310	416	436
Zm00001eb183430	281	312	287	286	273	194	236	241
Zm00001eb183440	7	0	0	0	0	0	0	0
Zm00001eb183450	0	0	0	0	0	0	0	0
Zm00001eb183460	1130	1258	1215	1186	1421	1081	1061	1207
Zm00001eb183470	0	0	2	0	3	1	0	0
Zm00001eb183480	0	0	5	0	0	0	0	0
Zm00001eb183490	673	707	691	763	724	551	714	786
Zm00001eb183500	56	46	26	22	61	32	49	85
Zm00001eb183520	0	0	0	0	0	0	0	0
Zm00001eb183530	225	393	343	288	401	358	401	302
Zm00001eb183540	0	0	0	0	0	0	0	0
Zm00001eb183550	0	0	0	0	0	0	0	0
Zm00001eb183560	46	28	47	18	75	49	52	60
Zm00001eb183570	0	0	0	0	0	0	0	0
Zm00001eb183580	157	201	176	205	310	190	263	177
Zm00001eb183590	277	268	285	271	396	262	253	156
Zm00001eb183600	184	201	121	165	177	124	88	176
Zm00001eb183610	1125	1283	1130	1084	1214	1037	816	905
Zm00001eb183620	0	0	0	0	0	0	0	0
Zm00001eb183630	0	0	0	0	0	0	0	0
Zm00001eb183640	0	0	0	0	0	0	0	0
Zm00001eb183650	12	28	21	28	20	9	28	9
Zm00001eb183660	434	412	469	437	45	97	86	93
Zm00001eb183680	373	451	294	491	37	46	65	29
Zm00001eb183690	24	0	0	4	4	5	0	0
Zm00001eb183700	0	0	0	0	1	0	4	0
Zm00001eb183710	642	669	886	627	504	468	466	537
Zm00001eb183720	0	0	0	11	0	0	0	0
Zm00001eb183730	0	0	0	0	0	0	0	0
Zm00001eb183740	9	0	0	0	6	0	4	4
Zm00001eb183750	364	524	619	487	294	405	416	483
Zm00001eb183760	667	667	602	619	776	607	576	712
Zm00001eb183770	584	670	541	520	1160	737	471	835
Zm00001eb183780	1486	1368	1415	1068	1686	1440	1501	1343
Zm00001eb183790	0	0	0	0	0	0	0	0
Zm00001eb183800	0	0	0	0	0	0	0	0
Zm00001eb183810	0	0	0	0	0	0	0	0
Zm00001eb183820	0	0	0	0	0	0	0	0
Zm00001eb183830	728	964	788	762	1002	793	750	845
Zm00001eb183840	0	0	0	0	0	0	0	0
Zm00001eb183850	0	0	0	0	0	0	0	0
Zm00001eb183860	89	109	48	53	57	41	42	56
Zm00001eb183870	0	0	0	0	5	0	0	0
Zm00001eb183880	1675	1739	1359	1530	1749	1306	860	1067
Zm00001eb183900	8	18	11	16	2	14	12	18
Zm00001eb183910	3	0	0	0	0	0	0	0
Zm00001eb183920	0	0	0	0	0	0	0	0
Zm00001eb183930	0	0	0	0	0	0	0	0
Zm00001eb183940	0	0	0	0	0	0	0	0
Zm00001eb183950	319	338	345	405	318	196	202	194
Zm00001eb183960	1	4	1	0	3	0	7	0
Zm00001eb183970	727	884	688	691	768	648	572	563
Zm00001eb183980	0	0	0	0	0	0	0	0
Zm00001eb183990	0	0	0	0	0	0	0	0
Zm00001eb184000	3289	4145	4377	4135	8552	6335	8495	6276
Zm00001eb184010	9	3	0	0	0	11	0	0
Zm00001eb184020	0	0	0	0	0	0	0	0
Zm00001eb184040	283	249	209	236	225	192	276	286
Zm00001eb184050	13	68	54	32	53	12	55	41
Zm00001eb184060	0	0	0	0	0	0	0	0
Zm00001eb184070	695	695	691	584	569	444	538	462
Zm00001eb184080	880	1100	925	913	1143	891	938	960
Zm00001eb184090	104	137	127	66	191	214	105	161
Zm00001eb184100	523	526	488	504	536	366	325	412
Zm00001eb184110	42	30	71	38	158	99	73	72
Zm00001eb184140	0	0	0	0	0	0	0	0
Zm00001eb184150	265	350	251	196	447	301	376	296
Zm00001eb184160	366	379	309	383	493	355	391	354
Zm00001eb184170	0	0	0	0	0	0	0	0
Zm00001eb184180	0	0	0	0	0	0	0	0
Zm00001eb184190	0	0	0	0	0	0	0	0
Zm00001eb184200	8	15	8	6	7	8	24	2
Zm00001eb184220	1	0	0	0	0	0	1	0
Zm00001eb184230	0	0	0	0	0	0	0	0
Zm00001eb184240	1010	1162	944	831	1279	825	1012	1037
Zm00001eb184250	0	0	0	0	0	0	0	0
Zm00001eb184260	0	0	0	0	0	0	0	0
Zm00001eb184280	0	0	0	0	0	0	0	0
Zm00001eb184290	276	330	184	215	280	199	222	289
Zm00001eb184300	6	0	10	11	20	3	4	9
Zm00001eb184310	46	49	56	22	60	31	60	26
Zm00001eb184320	1309	1134	1004	810	3124	2191	1552	1767
Zm00001eb184330	0	0	0	0	0	0	0	0
Zm00001eb184340	23	25	28	10	62	49	37	46
Zm00001eb184350	0	0	6	0	0	0	0	0
Zm00001eb184360	1	3	0	0	0	4	0	0
Zm00001eb184370	0	0	0	0	0	0	0	0
Zm00001eb184380	0	0	0	0	0	0	0	0
Zm00001eb184390	0	0	0	0	0	0	0	0
Zm00001eb184410	861	1041	901	690	1278	1093	1084	1077
Zm00001eb184420	513	395	336	379	708	416	367	479
Zm00001eb184440	0	0	0	7	0	2	0	11
Zm00001eb184450	1586	2067	1426	1590	1985	1480	1241	1616
Zm00001eb184460	9	11	14	0	17	7	20	0
Zm00001eb184470	17086	19338	17059	19390	12468	9719	9408	11676
Zm00001eb184480	213	262	240	224	190	141	117	184
Zm00001eb184490	158	250	165	54	209	179	131	194
Zm00001eb184500	334	435	274	349	413	308	230	309
Zm00001eb184510	518	535	520	506	527	337	357	547
Zm00001eb184520	135	187	126	65	88	80	103	95
Zm00001eb184540	549	291	358	393	491	337	445	437
Zm00001eb184560	630	761	656	627	672	571	514	639
Zm00001eb184570	228	266	254	340	100	123	72	172
Zm00001eb184580	0	0	0	0	0	0	0	0
Zm00001eb184590	0	0	0	0	0	0	0	0
Zm00001eb184600	1379	1462	1434	1508	1960	1396	1258	1581
Zm00001eb184610	0	0	0	0	0	0	0	0
Zm00001eb184620	206	311	239	262	291	153	189	245
Zm00001eb184630	590	679	579	567	670	497	567	760
Zm00001eb184640	0	0	0	0	0	0	0	0
Zm00001eb184650	0	0	0	0	0	0	0	0
Zm00001eb184660	0	0	0	0	0	0	0	0
Zm00001eb184670	31	0	14	21	23	22	39	10
Zm00001eb184690	0	0	0	0	0	0	0	0
Zm00001eb184700	0	0	0	0	0	0	0	0
Zm00001eb184710	0	8	0	4	17	14	10	15
Zm00001eb184720	0	0	0	0	4	0	0	0
Zm00001eb184730	0	0	0	0	0	2	0	0
Zm00001eb184740	0	0	0	0	0	0	0	0
Zm00001eb184750	0	0	0	0	0	0	0	0
Zm00001eb184760	0	0	0	0	0	0	0	0
Zm00001eb184780	0	0	0	0	0	0	0	0
Zm00001eb184790	20	11	41	61	36	15	11	37
Zm00001eb184800	86	66	95	111	78	102	40	87
Zm00001eb184820	0	0	0	0	0	0	0	0
Zm00001eb184830	0	0	0	0	0	0	0	0
Zm00001eb184840	6	8	13	6	15	7	3	20
Zm00001eb184850	532	573	427	620	603	501	440	561
Zm00001eb184870	214	304	266	280	307	246	294	244
Zm00001eb184880	0	0	0	0	0	0	0	0
Zm00001eb184890	0	0	0	0	0	0	0	0
Zm00001eb184900	0	3	0	0	4	0	10	0
Zm00001eb184920	236	132	126	147	359	252	236	254
Zm00001eb184930	198	211	246	229	310	269	222	184
Zm00001eb184940	123	177	99	123	260	152	117	166
Zm00001eb184950	0	0	0	0	0	0	0	0
Zm00001eb184960	0	0	0	0	0	0	0	0
Zm00001eb184970	0	0	0	0	0	0	0	0
Zm00001eb185000	0	0	4	0	2	2	0	0
Zm00001eb185010	0	4	0	0	0	0	0	0
Zm00001eb185020	74	77	75	103	51	36	38	51
Zm00001eb185030	7010	7658	7120	6922	7313	5693	5511	5557
Zm00001eb185040	19	26	44	61	165	150	151	156
Zm00001eb185050	0	0	0	0	0	0	0	0
Zm00001eb185070	1030	903	992	688	935	864	1189	801
Zm00001eb185080	409	434	392	279	457	398	540	552
Zm00001eb185090	769	826	726	669	824	737	636	761
Zm00001eb185100	284	261	318	266	217	255	182	124
Zm00001eb185110	0	0	0	0	0	0	0	0
Zm00001eb185120	0	0	0	0	0	0	0	0
Zm00001eb185130	0	0	0	0	0	0	0	0
Zm00001eb185140	0	0	0	0	0	0	0	0
Zm00001eb185150	0	0	0	0	0	0	0	0
Zm00001eb185160	15	43	0	13	26	9	7	7
Zm00001eb185170	0	0	0	0	0	0	0	0
Zm00001eb185180	0	0	0	0	0	0	0	0
Zm00001eb185190	91	161	161	83	172	196	107	117
Zm00001eb185220	879	862	510	593	1053	554	513	492
Zm00001eb185230	0	0	0	0	0	0	0	0
Zm00001eb185240	939	958	1263	894	485	374	340	262
Zm00001eb185250	3819	3930	3202	3343	4813	4157	2551	2791
Zm00001eb185260	274	261	253	175	383	350	177	217
Zm00001eb185270	0	0	0	0	0	0	0	0
Zm00001eb185280	0	0	0	0	0	0	0	0
Zm00001eb185290	10	47	52	5	45	21	7	18
Zm00001eb185300	58	30	51	34	107	68	75	45
Zm00001eb185310	649	798	750	738	894	513	625	691
Zm00001eb185320	0	0	0	0	0	0	0	0
Zm00001eb185330	107	174	95	181	240	66	115	89
Zm00001eb185340	1219	1681	1591	1374	2124	1439	1336	1805
Zm00001eb185350	171	195	161	150	200	131	147	104
Zm00001eb185370	266	251	186	199	311	198	144	163
Zm00001eb185380	80	77	54	40	73	58	35	139
Zm00001eb185390	33	83	55	51	209	95	77	70
Zm00001eb185400	7	32	8	10	16	17	11	9
Zm00001eb185410	0	0	0	0	0	0	0	0
Zm00001eb185420	4	16	19	0	91	85	67	40
Zm00001eb185430	0	0	0	0	0	0	0	0
Zm00001eb185440	0	0	0	0	0	0	0	0
Zm00001eb185450	575	808	547	533	974	837	606	763
Zm00001eb185460	0	0	0	0	0	0	0	0
Zm00001eb185470	0	9	2	0	10	6	0	2
Zm00001eb185480	0	0	0	0	0	0	0	0
Zm00001eb185490	0	0	0	0	0	0	0	0
Zm00001eb185500	0	0	0	0	0	2	0	0
Zm00001eb185510	620	712	558	627	853	624	503	618
Zm00001eb185530	296	394	376	242	353	214	259	268
Zm00001eb185540	1209	1127	1043	944	1207	957	920	960
Zm00001eb185550	627	704	557	636	1102	788	570	598
